Year,Name,Mileage,Rating,Review Count,Price
2023,Mercedes-Benz CLA 250 Base 4MATIC,4316,,,39885
2023,Mercedes-Benz GLC 300 Base,7122,4.9,7140,49500
2021,Mercedes-Benz E-Class E 350,5811,4.8,329,45440
2021,Mercedes-Benz E-Class E 350,34511,4.8,899,39493
2022,Mercedes-Benz CLS 450 Base 4MATIC,10351,4.3,1491,65999
2023,Mercedes-Benz GLB 250 Base,7354,2.1,238,44990
2021,Mercedes-Benz C-Class C 300,10206,4.8,899,34958
2021,Mercedes-Benz C-Class C 300 4MATIC,20027,4.6,5510,31563
2020,Mercedes-Benz AMG G 63 Base,36415,4.3,1491,163981
2021,Mercedes-Benz GLB 250 Base 4MATIC,34140,4.9,1517,32882
2020,Mercedes-Benz C-Class C 300,20914,4.6,1847,31000
2023,Mercedes-Benz CLA 250 Base 4MATIC,3045,4.8,1018,47000
2020,Mercedes-Benz A-Class A 220 4MATIC,34624,4.8,160,24991
2023,Mercedes-Benz C-Class C 300,3876,4.7,2931,45777
2023,Mercedes-Benz GLE 350 Base 4MATIC,12659,5,4823,63995
2021,Mercedes-Benz C-Class C 300 4MATIC,20954,4.7,2931,33756
2023,Mercedes-Benz C-Class C 300 4MATIC,10992,4.5,843,45624
2023,Mercedes-Benz E-Class E 350,7338,4.7,318,56998
2023,Mercedes-Benz CLA 250 Base 4MATIC,4728,4.8,823,41900
2024,Mercedes-Benz GLE 350 Base 4MATIC,8311,4.9,2783,63798
2021,Mercedes-Benz E-Class E 63 AMG 4MATIC,28940,4.7,2931,116963
2021,Mercedes-Benz GLA 250 Base,30249,4.9,1411,33392
2021,Mercedes-Benz CLA 250 Base,13139,4.4,1838,34111
2021,Mercedes-Benz E-Class E 350 4MATIC,49275,4.2,821,38368
2023,Mercedes-Benz CLA 250 CLA 250,13609,4.3,133,43890
2021,Mercedes-Benz GLS 450 4MATIC,34546,4.9,2118,59900
2021,Mercedes-Benz E-Class E 350,47116,4.5,1492,35696
2023,Mercedes-Benz GLB 250 Base 4MATIC,7991,4,147,43400
2023,Mercedes-Benz GLA 250 Base,8914,4.8,2059,36882
2017,Mercedes-Benz S-Class S 550,76127,5,2881,35998
2024,Mercedes-Benz C-Class C 300 4MATIC,4148,,599,48488
2021,Mercedes-Benz AMG GT 43 Base,57378,4.5,627,66991
2021,Mercedes-Benz AMG G 63 4MATIC,13108,4.5,1334,198888
2019,Mercedes-Benz E-Class E 450,39070,4.8,1094,43997
2021,Mercedes-Benz E-Class E 450 4MATIC,17483,4.7,318,48885
2021,Mercedes-Benz GLS 450 4MATIC,39564,4.8,4576,60888
2023,Mercedes-Benz EQB 300 Base 4MATIC,1509,4.9,848,53225
2021,Mercedes-Benz E-Class E 350,29006,4.9,7140,39999
2021,Mercedes-Benz C-Class C 300 4MATIC,24308,4.6,5510,31756
2023,Mercedes-Benz C-Class C 300 4MATIC,1046,4.5,1050,45898
2023,Mercedes-Benz AMG GLS 63 Base 4MATIC,4319,3.8,265,130000
2023,Mercedes-Benz GLC 300 ,1563,4,1054,50426
2021,Mercedes-Benz GLC 300 Base,47021,4.8,899,33493
2020,Mercedes-Benz C-Class C 300 4MATIC,28538,4.6,5510,33989
2021,Mercedes-Benz E-Class E 350,26590,4.7,2931,39562
2024,Mercedes-Benz GLC 300 4MATIC Coupe,4526,4.6,696,65973
2024,Mercedes-Benz AMG GLE 53 Base,8760,4.9,2501,90972
2021,Mercedes-Benz AMG C 43 Base 4MATIC,13002,4.7,1239,58999
2023,Mercedes-Benz E-Class E 350,9058,4.7,2931,52777
2023,Mercedes-Benz AMG C 43 AMG C 43 4MATIC,3309,4.7,192,58903
2021,Mercedes-Benz GLB 250 Base,32977,,,35248
2024,Mercedes-Benz GLC 300 Base 4MATIC,4489,4.5,843,57555
2023,Mercedes-Benz GLB 250 Base,1708,4.6,827,44876
2024,Mercedes-Benz GLE 350 Base 4MATIC,2881,,,63500
2023,Mercedes-Benz GLA 250 Base 4MATIC,5458,2.7,59,41400
2024,Mercedes-Benz GLC 300 Base 4MATIC,4566,,236,55490
2017,Mercedes-Benz E-Class E 300 Luxury,100880,4.7,2931,20991
2023,Mercedes-Benz EQE 350+ 350+ Sedan,3640,4.5,1334,53777
2018,Mercedes-Benz GLE 350 Base 4MATIC,111752,4.3,1491,20647
2020,Mercedes-Benz GLC 300 Base 4MATIC,43517,4.4,1038,32928
2020,Mercedes-Benz E-Class E 350,41902,4.4,1231,32282
2024,Mercedes-Benz AMG GLE 53 Base,11653,4.6,266,90971
2021,Mercedes-Benz GLA 250 Base,26314,4.7,316,30840
2020,Mercedes-Benz GLE 350 Base,61467,4.8,329,38880
2022,Mercedes-Benz GLE 350 Base,31732,4.8,5398,47894
2021,Mercedes-Benz GLA 250 Base 4MATIC,17089,4.7,911,31195
2023,Mercedes-Benz CLA 250 Base 4MATIC,9389,4.8,1291,39997
2024,Mercedes-Benz GLE 350 Base 4MATIC,9446,,67,69986
2023,Mercedes-Benz E-Class E 350,5015,4.6,1089,56895
2023,Mercedes-Benz C-Class ,16806,,50,46273
2020,Mercedes-Benz GLS 580 Base 4MATIC,20447,4.7,733,71995
2023,Mercedes-Benz E-Class E 350 4MATIC,4625,4.7,2931,55777
2023,Mercedes-Benz GLA 250 Base 4MATIC,10517,4.6,1899,37442
2021,Mercedes-Benz GLC 300 Base 4MATIC,30056,4.8,295,35987
2020,Mercedes-Benz AMG GLC 43 Base 4MATIC,36802,4.3,1491,41555
2023,Mercedes-Benz GLE 350 Base,9696,4.8,329,60880
2023,Mercedes-Benz CLA 250 Base 4MATIC,4295,3.9,1800,42900
2022,Mercedes-Benz E-Class E 350,11879,4.6,76,45990
2020,Mercedes-Benz GLA 250 Base,32290,4.3,133,27890
2020,Mercedes-Benz C-Class C 300,38784,4.6,827,30993
2024,Mercedes-Benz GLE 350 Base 4MATIC,4000,4.7,1014,70977
2020,Mercedes-Benz GLA 250 Base,24813,4.6,1899,26979
2020,Mercedes-Benz E-Class E 450,42161,4.7,2931,38562
2021,Mercedes-Benz E-Class E 350 4MATIC,26797,4.7,2931,40650
2023,Mercedes-Benz CLA 250 Base 4MATIC,4630,4.8,1291,38300
2023,Mercedes-Benz EQE 350+ Base,6484,3.6,1405,67991
2020,Mercedes-Benz GLE 350 Base 4MATIC,24735,,67,41986
2023,Mercedes-Benz GLB 250 Base 4MATIC,8251,2.9,607,44000
2023,Mercedes-Benz E-Class E 350,6919,4.6,76,53771
2020,Mercedes-Benz CLA 250 Base 4MATIC,17159,3.9,1800,32900
2021,Mercedes-Benz AMG A 35 ,25733,4.1,1346,37989
2021,Mercedes-Benz GLE 350 Base,17179,4.6,1899,49998
2024,Mercedes-Benz C-Class C 300 4MATIC,5940,4.5,1050,43498
2021,Mercedes-Benz GLB 250 Base,39938,4.9,4322,31488
2023,Mercedes-Benz GLB 250 Base,9083,,418,43800
2023,Mercedes-Benz E-Class E 450,4904,4.2,821,74320
2024,Mercedes-Benz CLA 250 Base 4MATIC,3435,3.9,1800,47050
2021,Mercedes-Benz C-Class C 300,20049,4.8,5398,32892
2021,Mercedes-Benz GLA 250 Base,24444,4.7,1003,27998
2023,Mercedes-Benz C-Class C 300 4MATIC,6372,4.9,274,42495
2021,Mercedes-Benz GLE 350 ,17649,4.9,848,53505
2021,Mercedes-Benz GLE 350 Base,36542,4.9,848,49184
2024,Mercedes-Benz GLE 350 ,4868,4.9,848,67393
2022,Mercedes-Benz GLE 350 ,24011,4.9,848,54596
2021,Mercedes-Benz GLS 450 4MATIC,32568,4.7,1424,61577
2022,Mercedes-Benz C-Class C 300 4MATIC,31884,4.6,483,36991
2024,Mercedes-Benz GLE 450 4MATIC,4950,,236,76990
2023,Mercedes-Benz CLA 250 Base 4MATIC,11124,,236,39661
2022,Mercedes-Benz GLB 250 Base 4MATIC,14424,,236,40490
2021,Mercedes-Benz E-Class E 350,11054,4.6,1915,41451
2020,Mercedes-Benz E-Class E 450,38988,4.3,419,37997
2023,Mercedes-Benz C-Class C 300 4MATIC,8908,,79,44480
2024,Mercedes-Benz GLE 450 4MATIC,1083,3.6,376,76994
2021,Mercedes-Benz GLB 250 Base,56635,4.7,244,29795
2020,Mercedes-Benz GLC 300 Base 4MATIC,51626,4.7,699,31750
2021,Mercedes-Benz AMG G 63 Base,27931,3.7,935,178000
2023,Mercedes-Benz C-Class C 300 4MATIC,7910,,79,44580
2021,Mercedes-Benz GLC 300 Base,33478,4.4,1515,32495
2020,Mercedes-Benz GLE 350 Base 4MATIC,41584,4.7,1594,41780
2022,Mercedes-Benz GLB 250 Base 4MATIC,11779,4.7,2931,38523
2024,Mercedes-Benz C-Class C 300,739,4.7,911,52777
2023,Mercedes-Benz CLA 250 Base 4MATIC,10163,,236,41507
2023,Mercedes-Benz GLB 250 Base,3854,4.5,2465,39988
2023,Mercedes-Benz GLA 250 Base 4MATIC,7477,4.6,76,37990
2023,Mercedes-Benz GLE 350 Base,15554,4.4,1231,56954
2020,Mercedes-Benz AMG G 63 Base,35724,4.3,1491,166230
2023,Mercedes-Benz E-Class E 350 4MATIC,14999,4.6,76,50992
2023,Mercedes-Benz GLA 250 ,11478,4,147,36900
2023,Mercedes-Benz EQE 350 Base 4MATIC,7232,4.9,911,69801
2020,Mercedes-Benz GLS 450 Base 4MATIC,49701,4.8,2002,45495
2016,Mercedes-Benz C-Class C 300,56113,4.6,981,17998
2020,Mercedes-Benz GLB 250 Base,36588,4.5,1102,29946
2021,Mercedes-Benz GLB 250 Base,18322,4.8,2002,31933
2020,Mercedes-Benz GLB 250 Base 4MATIC,24355,4.8,2002,30995
2020,Mercedes-Benz S-Class S 450,42203,4.5,819,47598
2019,Mercedes-Benz A-Class A 220,69836,4.3,1491,20754
2021,Mercedes-Benz A-Class A 220,16413,4.3,1491,32596
2022,Mercedes-Benz E-Class E 450,9026,4.6,1847,66500
2022,Mercedes-Benz S-Class S 580 4MATIC,17216,4.8,2195,99998
2023,Mercedes-Benz GLA 250 Base 4MATIC,9985,,236,41444
2021,Mercedes-Benz E-Class E 350 Sedan,21632,3.4,468,42991
2023,Mercedes-Benz GLS 450 4MATIC,25700,4.7,2931,72563
2021,Mercedes-Benz GLE 350 Base,36887,4.6,76,49990
2023,Mercedes-Benz GLC 300 Base 4MATIC,3230,4.6,800,52996
2021,Mercedes-Benz GLA 250 ,23458,4.9,322,30500
2020,Mercedes-Benz GLE 350 Base,32418,4.3,1491,45651
2021,Mercedes-Benz C-Class C 300 4MATIC,13446,,50,32962
2019,Mercedes-Benz GLC 350e Base 4MATIC,65199,4.8,5398,25894
2021,Mercedes-Benz GLA 250 Base 4MATIC,30021,4.2,568,33989
2021,Mercedes-Benz CLA 250 Base,33375,4.8,1094,28998
2022,Mercedes-Benz EQB 350 Base 4MATIC,7865,4.3,1491,39692
2021,Mercedes-Benz A-Class A 220 4MATIC,24251,,67,30986
2020,Mercedes-Benz GLE 350 Base 4MATIC,40655,4.4,1870,40981
2023,Mercedes-Benz C-Class C 300 4MATIC,21227,4.7,1424,43777
2023,Mercedes-Benz EQS 450+ Base,4677,4.8,2059,99884
2021,Mercedes-Benz GLE 350 Base 4MATIC,32976,4.3,443,42250
2023,Mercedes-Benz GLE 350 Base,12431,4.8,5398,54894
2024,Mercedes-Benz GLE 350 Base 4MATIC,1752,4.4,1515,66777
2023,Mercedes-Benz C-Class C 300,4797,4.8,5398,45393
2024,Mercedes-Benz AMG GLE 63 S,4887,4.4,1870,117981
2023,Mercedes-Benz S-Class S 500,11466,4.8,899,97973
2021,Mercedes-Benz GLB 250 Base 4MATIC,22509,4.5,2465,33988
2024,Mercedes-Benz GLE 350 Base 4MATIC,3033,4.6,1246,64777
2022,Mercedes-Benz GLC 300 Base 4MATIC,10881,4.8,1354,40594
2023,Mercedes-Benz E-Class E 350 4MATIC,17241,4.9,2375,52990
2020,Mercedes-Benz A-Class A 220 4MATIC,29293,4.3,1491,28818
2021,Mercedes-Benz GLC 300 Base,29601,4.7,911,32818
2022,Mercedes-Benz GLC 300 Base,16292,4.7,1948,35500
2021,Mercedes-Benz C-Class C 300 4MATIC,24404,4.8,186,31500
2020,Mercedes-Benz CLA 250 Base 4MATIC,27258,3.7,935,32000
2021,Mercedes-Benz CLA 250 Base,28209,4.6,981,29999
2021,Mercedes-Benz GLC 300 Base,34211,4.4,79,37988
2024,Mercedes-Benz AMG GLS 63 Base 4MATIC,2801,4.8,2002,149495
2020,Mercedes-Benz GLB 250 Base,68208,4.2,2811,26995
2023,Mercedes-Benz EQS 450 Base 4MATIC,37536,4.8,1729,72999
2019,Mercedes-Benz GLC 350e Base 4MATIC,35601,4.3,1152,27999
2021,Mercedes-Benz GLC 300 Base 4MATIC,29854,,386,36958
2022,Mercedes-Benz GLS 450 4MATIC,34006,4.6,735,72990
2020,Mercedes-Benz GLC 300 Base 4MATIC,45852,4.4,79,33988
2021,Mercedes-Benz C-Class 4MATIC Sedan,33984,4.5,949,33390
2023,Mercedes-Benz GLA 250 Base,9992,4.8,5398,36393
2019,Mercedes-Benz C-Class 4MATIC,31493,4.4,654,25736
2020,Mercedes-Benz CLS 450 Base,50728,4.4,2986,40490
2020,Mercedes-Benz C-Class C 300,23446,4.8,329,30880
2023,Mercedes-Benz GLB 250 Base,11204,4.7,1948,41000
2021,Mercedes-Benz GLB 250 Base,21577,4.5,1102,34656
2023,Mercedes-Benz AMG C 43 Base 4MATIC,7433,,543,61991
2022,Mercedes-Benz E-Class E 350,3071,4.7,1171,45990
2021,Mercedes-Benz AMG GLC 43 Base 4MATIC,15697,4.3,1491,48043
2023,Mercedes-Benz GLC 300 Base 4MATIC,6923,4.8,788,51045
2022,Mercedes-Benz GLC 300 Base,10679,,15,39672
2021,Mercedes-Benz CLS 450 Base 4MATIC,33872,4.9,7140,47500
2021,Mercedes-Benz A-Class A 220 4MATIC,30512,3.4,1008,31998
2023,Mercedes-Benz GLB 250 Base 4MATIC,3441,4.9,2783,47840
2024,Mercedes-Benz C-Class C 300 4MATIC,2020,4.5,501,53991
2021,Mercedes-Benz GLC 300 Base,22377,4.7,911,34409
2023,Mercedes-Benz EQS 580 Base 4MATIC,2820,4.7,1239,135640
2023,Mercedes-Benz EQB 300 ,1500,4.9,848,53342
2023,Mercedes-Benz C-Class C 300,4812,4.5,1050,46998
2023,Mercedes-Benz AMG C 43 Base 4MATIC,2332,4.4,2963,57315
2024,Mercedes-Benz AMG GLE 63 S,4202,4.5,819,127598
2024,Mercedes-Benz GLE 450 Plug-In Hybrid Base 4MATIC,1096,4.3,1152,78585
2021,Mercedes-Benz AMG GT 43 Base,36022,4.8,1001,72895
2022,Mercedes-Benz E-Class E 450 4MATIC,19119,4.4,56,59000
2024,Mercedes-Benz AMG GLE 53 Base,2830,4.8,2059,89984
2023,Mercedes-Benz GLB 250 Base 4MATIC,3868,,649,45950
2021,Mercedes-Benz GLA 250 Base 4MATIC,17809,4.6,348,32725
2022,Mercedes-Benz GLC 300 Base,14822,4.6,1089,39991
2021,Mercedes-Benz GLE 450 4MATIC,42485,4.2,2867,51505
2023,Mercedes-Benz CLA 250 Base 4MATIC,27167,5,5929,38798
2024,Mercedes-Benz GLC 300 Base 4MATIC,5976,4,3563,49695
2023,Mercedes-Benz AMG G 63 4MATIC,1607,4.3,1491,228323
2023,Mercedes-Benz GLB 250 Base,5574,4.8,1001,43149
2021,Mercedes-Benz GLS 450 4MATIC,44239,4.3,1647,54998
2023,Mercedes-Benz E-Class E 350,9204,4.8,1735,67750
2022,Mercedes-Benz EQS 450+ Base,1117,4.8,5398,65893
2022,Mercedes-Benz GLE 350 Base 4MATIC,18838,4.8,1729,49888
2022,Mercedes-Benz GLE 350 Base 4MATIC,11015,4.5,819,55998
2023,Mercedes-Benz CLA 250 Base 4MATIC,6944,4.4,925,38779
2020,Mercedes-Benz AMG G 63 Base,57038,3.8,265,147900
2021,Mercedes-Benz GLB 250 Base,33460,4.8,1001,30383
2021,Mercedes-Benz GLS 450 4MATIC,40100,4.3,1647,55791
2021,Mercedes-Benz GLB 250 Base,32910,4,3563,31145
2020,Mercedes-Benz GLE 350 Base 4MATIC,38888,3.1,133,43995
2023,Mercedes-Benz CLA 250 Base 4MATIC,9161,4.6,304,41800
2021,Mercedes-Benz CLA 250 Base 4MATIC,20703,,236,31990
2023,Mercedes-Benz GLB 250 Base,6405,4.6,981,42999
2023,Mercedes-Benz GLB 250 Base 4MATIC,7987,4.6,716,48253
2023,Mercedes-Benz CLA 250 Base,5279,4.8,2059,43884
2020,Mercedes-Benz S-Class 4MATIC,33594,4.3,112,52887
2021,Mercedes-Benz C-Class C 300 4MATIC,24682,4.8,752,32988
2022,Mercedes-Benz GLE 450 4MATIC,16685,5,4823,60575
2023,Mercedes-Benz GLS 580 Base 4MATIC,894,4.7,1239,99999
2021,Mercedes-Benz AMG GT 53 Base,45012,4.8,2059,75982
2023,Mercedes-Benz CLA 250 Base 4MATIC,3969,4.7,2931,40777
2023,Mercedes-Benz AMG GLE 63 ,13739,,50,112999
2022,Mercedes-Benz GLC 300 Base 4MATIC,34783,4.3,112,36854
2023,Mercedes-Benz S-Class S 580 4MATIC,10800,4,1124,115991
2023,Mercedes-Benz GLB 250 Base 4MATIC,7175,4.7,733,48125
2021,Mercedes-Benz E-Class E 350 4MATIC,25533,4.6,1276,40987
2020,Mercedes-Benz GLB 250 Base,54151,4.9,4322,26988
2021,Mercedes-Benz GLA 250 Base 4MATIC,22673,4.6,3258,33534
2020,Mercedes-Benz A-Class 4MATIC,27390,4.9,2506,27933
2022,Mercedes-Benz GLC 300 Base 4MATIC,14821,,236,39490
2024,Mercedes-Benz GLB 250 Base,3158,3.6,376,45888
2020,Mercedes-Benz GLB 250 Base 4MATIC,17450,2.9,607,30000
2021,Mercedes-Benz S-Class S 560 4MATIC,13891,,38,82900
2024,Mercedes-Benz GLC 300 Base 4MATIC,4605,4.5,843,53555
2019,Mercedes-Benz AMG GLC 43 Base 4MATIC,27500,4.5,1334,40499
2023,Mercedes-Benz EQE 350+ Base,9761,4.6,1915,68777
2023,Mercedes-Benz S-Class S 500 4MATIC,5305,4.4,1096,104992
2021,Mercedes-Benz GLS 450 4MATIC,33569,4.3,1647,56705
2019,Mercedes-Benz E-Class E 300,14721,4.6,5510,33960
2020,Mercedes-Benz GLB 250 Base,33787,4.4,654,30595
2021,Mercedes-Benz GLB 250 Base,15173,4.8,2002,32933
2021,Mercedes-Benz GLS 580 Base 4MATIC,50979,4.5,843,61844
2018,Mercedes-Benz AMG C 43 Base 4MATIC,20340,4.4,1231,36784
2021,Mercedes-Benz C-Class C 300 4MATIC,27979,4.9,2118,34900
2023,Mercedes-Benz C-Class C 300,10043,4.7,1948,44000
2021,Mercedes-Benz C-Class 4MATIC Sedan,30932,4.4,654,31707
2020,Mercedes-Benz GLE 350 Base,48300,5,2881,42998
2020,Mercedes-Benz GLC 300 Base,32055,4.6,1847,31750
2024,Mercedes-Benz GLS 450 4MATIC,3873,4.8,527,84000
2023,Mercedes-Benz EQB 250 Base,1403,,50,53299
2023,Mercedes-Benz CLA 250 Base,13682,4.6,1915,40777
2021,Mercedes-Benz GLA 250 Base,27110,4.8,2002,29933
2021,Mercedes-Benz A-Class A 220,8675,4.3,1491,33555
2023,Mercedes-Benz GLB 250 Base 4MATIC,5275,3.9,1800,52905
2021,Mercedes-Benz GLB 250 Base 4MATIC,12884,4.6,981,34888
2022,Mercedes-Benz AMG C 43 AMG C 43 4MATIC,6218,4.7,192,55901
2023,Mercedes-Benz C-Class C 300 4MATIC,9566,4.3,443,44000
2023,Mercedes-Benz GLC 300 4MATIC,10097,,79,49480
2021,Mercedes-Benz E-Class E 350,23788,4.7,318,40385
2019,Mercedes-Benz C-Class C 300,37143,4.4,1838,27996
2023,Mercedes-Benz GLE 450 4MATIC,9836,4.4,1038,73478
2021,Mercedes-Benz GLA 250 Base 4MATIC,5970,4.9,328,33498
2023,Mercedes-Benz CLA 250 Base 4MATIC,7906,4.4,925,38998
2022,Mercedes-Benz CLA 250 Base,21743,4.4,1038,37918
2021,Mercedes-Benz C-Class C 300 4MATIC,34989,,1,32544
2021,Mercedes-Benz E-Class E 350,14564,4.6,827,41863
2021,Mercedes-Benz C-Class C 300 4MATIC,34018,5,1502,36990
2021,Mercedes-Benz GLC 300 4MATIC Coupe,29337,4.6,735,46545
2021,Mercedes-Benz GLC 300 Base,16745,4.8,899,39997
2021,Mercedes-Benz AMG C 43 Base 4MATIC,43171,4.8,2468,40982
2022,Mercedes-Benz CLA 250 Base,28001,4.4,1038,37916
2021,Mercedes-Benz GLS 450 4MATIC,29054,4.3,1647,61291
2023,Mercedes-Benz GLB 250 Base,55949,,15,34444
2019,Mercedes-Benz AMG G 63 Base,58797,4.3,1491,150299
2023,Mercedes-Benz GLC 300 ,8680,,0,52989
2022,Mercedes-Benz GLC 300 Base,16498,4.9,4585,38000
2021,Mercedes-Benz GLC 300 Base 4MATIC,28566,4.6,1847,63750
2021,Mercedes-Benz CLS 450 Base,36728,4.5,2057,45822
2019,Mercedes-Benz GLC 300 Base 4MATIC,59913,,1,25200
2021,Mercedes-Benz CLS 450 Base,23325,3.1,94,50997
2023,Mercedes-Benz C-Class C 300 4MATIC,1624,4.2,568,49989
2021,Mercedes-Benz GLA 250 Base,29156,3.6,1405,34991
2023,Mercedes-Benz GLB 250 Base 4MATIC,3755,3.9,1800,46900
2021,Mercedes-Benz GLA 250 Base,36609,4.8,2059,29584
2022,Mercedes-Benz GLA 250 Base 4MATIC,10752,4.5,450,34895
2017,Mercedes-Benz E-Class E 300,80457,,1,19677
2023,Mercedes-Benz G-Class ,12092,4.9,2350,163998
2023,Mercedes-Benz CLA 250 Base 4MATIC,7042,4.4,925,38794
2021,Mercedes-Benz GLA 250 Base 4MATIC,22106,4.7,285,31998
2021,Mercedes-Benz AMG GLE 63 S-Model 4MATIC,21454,4.8,2002,88933
2024,Mercedes-Benz C-Class C 300,5329,4.7,775,45977
2021,Mercedes-Benz GLB 250 Base,39682,4.5,1926,30490
2022,Mercedes-Benz EQS 450+ Base,29259,4.7,733,52995
2020,Mercedes-Benz E-Class E 450 4MATIC,45813,,79,38780
2020,Mercedes-Benz CLS 450 Base 4MATIC,34880,4.9,2516,47995
2022,Mercedes-Benz CLS 450 Base 4MATIC,15847,3.6,1405,65991
2024,Mercedes-Benz GLS 450 4MATIC,2608,4.8,527,94000
2023,Mercedes-Benz CLS 450 Base 4MATIC,30387,4.8,2059,65480
2020,Mercedes-Benz C-Class C 300 4MATIC,17319,4.6,1276,31379
2022,Mercedes-Benz E-Class E 350 4MATIC,10498,4.9,4585,46500
2021,Mercedes-Benz GLC 300 Base,25215,4.8,2002,33933
2020,Mercedes-Benz GLC 300 Base 4MATIC,38195,4.3,133,34890
2020,Mercedes-Benz AMG GT Base,26083,,,71998
2020,Mercedes-Benz AMG GT C,10629,4.6,76,116991
2023,Mercedes-Benz CLA 250 Base 4MATIC,3722,3.9,1800,43900
2021,Mercedes-Benz E-Class E 450 4MATIC,11026,4.9,4585,60000
2023,Mercedes-Benz GLB 250 Base 4MATIC,4589,3.9,1800,46900
2023,Mercedes-Benz S-Class S 500 4MATIC,12068,4.7,318,89585
2023,Mercedes-Benz G-Class G 550 4MATIC,7815,5,2881,173998
2023,Mercedes-Benz CLA 250 Base 4MATIC,4879,4.9,3222,40525
2020,Mercedes-Benz A-Class A 220,19306,4.5,344,29950
2022,Mercedes-Benz GLE 350 Base 4MATIC,8555,4.8,2195,60805
2023,Mercedes-Benz CLA 250 Base 4MATIC,5141,4.8,1291,37999
2023,Mercedes-Benz GLA 250 Base 4MATIC,4959,4.9,2375,39390
2020,Mercedes-Benz E-Class E 350 4MATIC,33322,,79,35780
2022,Mercedes-Benz GLC 300 ,8472,,5,39862
2022,Mercedes-Benz GLE 350 Base 4MATIC,13825,4.9,3222,54991
2021,Mercedes-Benz GLC 300 Base,49968,4.8,5398,29894
2021,Mercedes-Benz GLC 300 4MATIC Coupe,20082,4.8,1354,43993
2021,Mercedes-Benz AMG GLE 53 4MATIC Coupe,31307,4.4,189,72999
2021,Mercedes-Benz GLA 250 Base 4MATIC,26434,4.7,285,30834
2021,Mercedes-Benz GLA 250 Base 4MATIC,19756,4.9,328,31998
2022,Mercedes-Benz AMG G 63 4MATIC,9709,4.5,97,209991
2023,Mercedes-Benz GLB 250 Base,4266,4.8,5398,43893
2023,Mercedes-Benz GLA 250 Base 4MATIC,8685,,27,44965
2020,Mercedes-Benz GLC 300 Base 4MATIC,25702,4.6,800,59993
2021,Mercedes-Benz E-Class E 450 4MATIC,19291,4.6,1276,49741
2023,Mercedes-Benz GLC 300 Base 4MATIC,8412,4.8,823,52900
2023,Mercedes-Benz GLC 300 Base 4MATIC,7460,4.9,2506,48499
2021,Mercedes-Benz E-Class E 450 4MATIC,21953,4.6,5510,48890
2021,Mercedes-Benz E-Class E 450 4MATIC,21953,4.6,5510,48890
2020,Mercedes-Benz GLB 250 Base 4MATIC,38991,4.7,285,29524
2020,Mercedes-Benz GLE 350 Base,60272,4.4,1231,32998
2020,Mercedes-Benz GLC 300 4MATIC Coupe,45570,4.6,1171,37840
2021,Mercedes-Benz E-Class E 350,26375,4.9,4585,40000
2020,Mercedes-Benz GLE 350 ,35901,4.4,79,47588
2020,Mercedes-Benz GLC 300 Base 4MATIC,27507,,64,33870
2023,Mercedes-Benz GLA 250 Base,15008,4.2,568,37989
2023,Mercedes-Benz GLA 250 Base,19652,4.8,2195,36992
2022,Mercedes-Benz GLE 450 ,19302,,24,59995
2023,Mercedes-Benz AMG GLB 35 Base,9958,4.8,1354,51994
2023,Mercedes-Benz GLC 300 Base 4MATIC,12283,4.6,1915,47777
2023,Mercedes-Benz C-Class C 300 4MATIC,7332,4.2,568,48989
2022,Mercedes-Benz GLE 350 Base 4MATIC,15637,4.3,1152,49987
2021,Mercedes-Benz AMG GLE 53 Base,31835,4.9,2501,72661
2020,Mercedes-Benz GLC 300 Base 4MATIC,13173,4.7,192,37813
2023,Mercedes-Benz AMG GLE 53 Base,18778,4.6,1246,79990
2021,Mercedes-Benz GLB 250 Base 4MATIC,26928,4.8,752,34988
2024,Mercedes-Benz C-Class C 300,9796,4.9,1405,49900
2023,Mercedes-Benz EQE 350 Base 4MATIC,4917,4,3563,72374
2021,Mercedes-Benz GLA 250 Base 4MATIC,28678,,0,28860
2020,Mercedes-Benz C-Class C 300,29868,,2,29998
2023,Mercedes-Benz C-Class C 300,12655,,2,44834
2023,Mercedes-Benz E-Class E 450 4MATIC,4156,2.9,607,70065
2023,Mercedes-Benz EQS 580 4MATIC,13145,2.7,59,97000
2023,Mercedes-Benz E-Class E 450 4MATIC,4353,2.9,607,75000
2022,Mercedes-Benz GLC 300 Base 4MATIC,12061,,1,39965
2019,Mercedes-Benz S-Class S 560,22114,,17,56299
2023,Mercedes-Benz EQS 450 4MATIC,21135,,23,75900
2023,Mercedes-Benz C-Class C 300,11102,4.8,1729,41996
2023,Mercedes-Benz GLC 300 Base 4MATIC,405,4.3,443,54500
2023,Mercedes-Benz CLA 250 Base 4MATIC,3795,3.9,1800,49680
2021,Mercedes-Benz C-Class C 300,56206,4.6,981,25499
2023,Mercedes-Benz EQB 350 Base 4MATIC,956,4,3563,57140
2020,Mercedes-Benz GLE 350 Base 4MATIC,41447,4.4,1038,45484
2021,Mercedes-Benz E-Class E 450 4MATIC,20405,4.8,420,61930
2023,Mercedes-Benz GLB 250 Base 4MATIC,5534,3.9,1800,51565
2023,Mercedes-Benz EQE 350 4MATIC,3223,3.4,468,73994
2021,Mercedes-Benz GLA 250 Base 4MATIC,30367,4.9,4865,33999
2021,Mercedes-Benz GLA 250 Base 4MATIC,28802,4.3,1647,30799
2021,Mercedes-Benz GLC 300 Base,23898,4.8,5398,33892
